station_id,adresse,ville,cp,latitude,longitude
16700008,CHAMP BARBE JAUNE,RUFFEC,16700,4603490.1,18071.2
16700009,AIRE DES EGLANTIERS,BARRO,16700,4600140.2,20060.7
16710001,183 rue de Saint Jean d'Angély,Saint-Yrieix-sur-Charente,16710,4567332.8363059,12522.459830092
16730001,2 Avenue des Plantes,FLéAC,16730,4566495.44085,9163.80960888
16730002,15 route des Boisdons - Le maine deliot,LINARS,16730,4565500,8500
16800001,ave du general de gaulle,SOYAUX,16800,4563900,21900
17000005,124 Boulevard André Sautel,La Rochelle,17000,4617000,-112700
17000007,Rue de Béthencourt,LA ROCHELLE,17000,4617100,-120400
17000010,6 Boulevard Maréchal Lyautey,LA ROCHELLE,17000,4616200,-120300
17000012,RUE JEAN-PAUL SARTRE,La Rochelle,17000,4615600,-111900
1700003,RN 83,Miribel,01700,4587100,491200
1700004,ZAC des Baterses,BEYNOST,01700,4582600,499900
1700005,RUE DU FIGUIER,MIRIBEL,01700,4582783.8629064,497054.86061045
17100001,Route de Bordeaux,LES GONDS,17100,4571900,-63600
17100005,15 Rue Champagne Saint Georges,Saintes,17100,4574600,-67400
17100006,Cours Charles de Gaulle,Saintes,17100,4574100.8800341,-62603.359222409
17100007,11 Rue de Lamothe,Saintes,17100,4573900,-60300
17100008,Cours Hector Berlioz,Saintes,17100,4573600,-64900
1710001,route de Bellegarde,THOIRY,01710,4622700,599300
17100011,3 Avenue Salvador Allende,SAINTES,17100,4573900,-64200
17100013,AVENUE DE SAINTONGES,SAINTES,17100,4574100,-62500
17100014,"31, Cours Lemercier",Saintes,17100,4574747.4,-63948.7
17102001,cours du Maréchal Leclerc,SAINTES,17100,4575624.74472,-65210.476871
17110001,68 Avenue du Maréchal Juin,SAINT-GEORGES-DE-DIDONNE,17110,4561200,-99100
17120002,30 Boulevard des Dandonneaux,COZES,17120,4558500,-83500
17120004,69 route COTE DE BEAUTE,BOUTENAC TOUVENT,17120,4550600,-75700
17120005,1 ZA LE PRE CHARDON,SEMUSSAC,17120,4560400,-91400
17130001,Avenue de la République,Montendre,17130,4528607.8695023,-39297.323215008
17130003,RTE DE MONTLIEU,Montendre,17130,4528100,-39400
17130004,Boulevard de Saintonge,Montendre,17130,4529000,-41000
17132001,47 RUE DE L'EGLISE,MESCHERS-SUR-GIRONDE,17132,4555900,-95400
17137001,44 Avenue de la Rochelle,NIEUL-SUR-MER,17137,4619800,-115800
17137002,LE FIEF ARNAUD,Nieul-sur-Mer,17137,4620265,-117434
17138006,AIRE DE SERVICE - RN 11,PUILBOREAU,17138,4617700,-110300
17138007,RN. 11 / SENS NIORT - LA ROCHELL,PUILBOREAU,17138,4617700,-110300
17138010,43 rue des sports,Saint-Xandre,17138,4620593.7848928,-109388.59977731
17139001,RUE DE L'ADJUDANT GALLAND,DOMPIERRE-SUR-MER,17139,4618933.169,-106930.786
17140001,Avenue du Fief Rose,LAGORD,17140,4617394.27831,-116766.879889
17150001,109 AVENUE DE LA REPUBLIQUE,Mirambeau,17150,4537800,-57000
17160001,3 Allée de la Croix Becquet,Matha,17160,4586900,-30500
17160002,RUE MAXIME BOURDEAU,Matha,17160,4587435,-31139
17170003,AV DE LA JUILLERIE,Ferrières,17170,4622656.32575,-87152.9785626
17200001,Boulevard du Colonel Baillet,Royan,17200,4562955,-103904
17200003,176 Avenue de Rochefort,ROYAN,17200,4564756.29563,-102447.404804
17200006,ROUTE DE ROCHEFORT,SAINT-SULPICE-DE-ROYAN,17200,4566900,-101000
17200008,"1, AV DE LA LIBERATION",ROYAN,17200,4562357,-101317
17200009,8 AVENUE MARYSE BASTIE,ROYAN,17200,4562472.81492,-101645.691284
17201001,Rue Laurent-Antoine de Lavoisier,ROYAN,17200,4563200,-99200
17210004,LA GARE,Chevanceaux,17210,4529351.82,-23916.88
17210006,RN10 Aire de Bedenac - Direction Angouleme / Bordeaux,Bedenac,17210,4517312.1499096,-33316.234673914
17210007,RN 10 DIRECTION PARIS,bedenac,17210,4517010.3998994,-33449.343450863
17220001,6 rue des Ecoles,La Jarrie,17220,4613563.1223332,-100811.4467122
17220002,LE PETIT BONNEVEAU,Salles-sur-Mer,17220,4608400,-107400
17220003,1Bis Route de la Jarne,Saint-Rogatien,17220,4615054.29,-107654.119
17230002,1 RUE D'ALIGRE,MARANS,17230,4631131.13409,-99182.5951956
17230004,ZA BEL AIR RD20,Andilly,17230,4625935.2845313,-101453.28124165
17240001,75 AVENUE de Saintes,SAINT-GENIS-DE-SAINTONGE,17240,4548900,-56600
17250002,29 Rue Claire Pertus,PONT-L'ABBE-D'ARNOULT,17250,4583000,-87700
17250003,Rue du gros chêne,Saint-Porchaire,17250,4581400,-77400
17260001,ROUTE DE SAINTES,GEMOZAC,17260,4557600,-67800
17270001,Zone commerciale de clairvent,MONTGUYON,17270,4521213.97979,-17719.7722832
17285001,rue du 14 juillet,PUILBOREAU,17138,4617364.60061,-111758.831845
17290003,Place de la Renaissance,AIGREFEUILLE-D'AUNIS,17290,4611624,-93553
17300003,Impasse du 11 Novembre 1918,ROCHEFORT,17300,4592900,-95800
17300004,route de la rochelle,ROCHEFORT,17300,4595675.89967,-97777.6716334
17300006,1 Avenue d'Aunis,ROCHEFORT,17300,4594800,-97600
17310001,1 Avenue du Général Leclerc,SAINT-PIERRE-D'OLERON,17310,4593945,-130820
17310003,41 av du moulin blanc,SAINT-PIERRE-D'OLéRON,17310,4593500,-130000
17310004,2 Route des Mirouelles,SAINT-PIERRE-D'OLéRON,17310,4594300,-132100
17320002,Rue de la République,MARENNES,17320,4582300,-110300
17320003,ZA des Grossines,Marennes,17320,4582747,-109838
17320004,LA CHAINADE,Marennes,17320,4583164.173,-112359.33
17330001,7 RN,VILLENEUVE-LA-COMTESSE,17330,4609855,-50192
17350001,A10 AIRE DE FENIOUX EST,Fenioux,17350,4589230.7179057,-60410.382626957
17350003,ROUTE DE SAINTES,Saint-Savinien,17350,4587419,-67693
17350005,Route de Saintes,Saint-Savinien,17350,4586492,-65451
17350006,A10 - AIRE DE FENIOUX OUEST,FENIOUX,17350,4589472.1569803,-60338.845634462
17360001,8 Avenue du Maréchal Leclerc,SAINT-AIGULIN,17360,4515900,-1900
17390002,ZAC DES BREGAUDIERES,La Tremblade,17390,4576000,-112900
17400002,Rue de la Sacristinerie,SAINT-JEAN-D'ANGéLY,17400,4594400,-50500
17400003,Rue Alexandre Dumas,Saint-Jean-d'Angély,17400,4595287,-52991
17400006,286 ROUTE DE SAINTES,ST JEAN D'ANGELY,17400,4593000,-52700
17400008,"Zac de la Grenoblerie, 6 Rue Roger Menaud",SAINT JEAN D'ANGELY,17400,4594832.7878707,-49988.837365251
17410001,Route de la Flotte,SAINT-MARTIN-DE-Ré,17410,4619800,-135500
17410002,4 Avenue des Corsaires,Saint-Martin-de-Ré,17410,4619834,-135416
17420001,Avenue Charles de Gaulle,SAINT-PALAIS-SUR-MER,17420,4565100,-108500
17430001,ZAC DE LA VARENNE   N 137,Tonnay-Charente,17430,4594600,-88900
17430007,109 AVENUE D'AUNIS,Tonnay-Charente,17430,4595000,-92600
17440001,Route de Surgeres,AYTRE,17440,4613100,-109900
17440003,Rue Nicolas Gargot,AYTRé,17440,4613860,-113925
17450001,9 rue Dieu me Garde,FOURAS,17450,4599074,-107620
17470001,Route de Poitiers,Aulnay,17470,4602900,-35100
17480003,Lieu dit la Beaucousière,Le Château-d'Oléron,17480,4587927.3256827,-121961.29659261
17500002,Avenue Monseigneur Chauvin,JONZAC,17500,4545516.75,-44091.49
17500003,PARC COMMERCIAL DE LA SOURCE,Jonzac,17500,4543829.66,-45152.24
1750001,223 route de Bourg-en-Bresse,Replonges,01750,4629900,488100
17520001,ZA du Tonneau,Archiac,17520,4552800,-30400
17520002,5 rue de saintonge,Jarnac-Champagne,17520,4555800,-40200
17530001,Le Moulin des Justices,ARVERT,17530,4575700,-114000
17530003,17 avenue de la presqu'ile,ARVERT,17530,4574200,-112100
17540001,1 route de la mer,ANGLIERS,17540,4621296.41345,-95411.960597634
17550001,Rue de l'Écuissière,DOLUS-D'OLéRON,17550,4590461.54635,-125889.144133
17560004,20 avenue du general de gaulle,Bourcefranc le chapus,17560,4585473.6,-116725.6
17570001,4 AVENUE ROYAN,LES MATHES,17570,4568700,-117100
17580002,6083 route de Sainte Marie,Le-Bois-Plage-En-Ré,17580,4617771.0860263,-137215.89695779
17590002,Route Départementale 735,Ars-en-Ré,17590,4620400,-151200
17600001,ROUTE DE SAINTES,Saujon,17600,4567900,-91500
17600003,ZA Les Touzelleries,Saujon,17600,4566676.3810757,-94629.032870432
17600004,204 route de Royan,Medis,17600,4566600,-94300
17600005,LE CHAMP DE DEVANT,CORME ROYAL,17600,4574625.835,-81248.551349124
17600006,"Rue Mathilde Mir, Zone d'activité Omega",Le Gua,17600,4573300,-96000
17620002,Rue de la Pouline,ECHILLAIS,17620,4590695,-96161
17630001,Rue Caillotière,La Flotte,17630,4617900,-132800
17640002,5 rue Jacques Yves Cousteau,Vaux-sur-Mer,17640,4564700,-104900
17640003,6 AVENUE DES HAUTES FOLIES,Vaux-sur-Mer,17640,4563709.3,-106352.59
17690001,Route de Rochefort,ANGOULINS,17690,4611100,-110300
17690002,D137 Rte de Rochefort,ANGOULINS,17690,4610000,-109200
17690004,Route de la Rochelle RN137,Angoulins,17690,4610200,-109300
17700001,13 Avenue Saint-Pierre,Surgères,17700,4610400,-75400
17700002,44 Rue Audry de Puyravault,Surgères,17700,4610900,-75400
17700003,Espace Jean-Philippe Rameau,SURGERES,17700,4611100,-73900
17700004,24 Chemin de la perche,Surgères,17700,4610662.8368687,-76915.309298864
17740001,CD201,Sainte-Marie-de-Ré,17740,4615800,-132400
17770002,20 BD GOULEBENEZE,Burie,17770,4577508.1037514,-42216.137321515
17780001,28 Avenue Jean Moulin,SOUBISE,17780,4592214.2802672,-100256.4339813
17800001,A10 AIRE CHARENTES EST,Saint-Léger,17800,4560900,-59700
17800004,Route de Coudenne,PONS,17800,4557900,-55800
17800005,Autoroute A10 Aire de Saint-Léger,Saint-Léger,17800,4561300,-60400
17920001,46 route du Magarin,BREUILLET,17920,4569900,-105300
18000001,AVENUE DE LATTRE DE TASSIGNY,BOURGES,18000,4710300,241000
18000002,CHAUSSE DE CHAPPE,BOURGES,18000,4709300,242800
18000004,110 Avenue Marcel Haegelen,BOURGES,18000,4707082,237747
1800001,47 Route de Lyon,MEXIMIEUX,01800,4590100,519100
18000011,Rue Raymond Boisdé,Bourges,18000,4706507.7699022,239756.900796
18000014,114 Avenue de Dun-sur-Auron,Bourges,18000,4706700,241600
18000016,Place Agénor Bardoux,BOURGES,18000,4707900,238900
18000017,10 AV. DES PRES LE ROI,BOURGES,18000,4709400,239100
18000018,BOULEVARD DE L'INDUSTRIE,BOURGES,18000,4707200,239500
18000019,8-10 BOULEVARD DE L'AVENIR,BOURGES,18000,4708200,238400
1800002,11 route de Port-Galland,Saint-Maurice-de-Gourdans,01800,4582100,520000
18000021,153-155 RUE LOUIS MALLET,BOURGES,18000,4708200,236500
18000022,ZAC DE VARENNES 23 RUE NICEPHORE NIEPCE,Bourges,18000,4704186.7728406,234893.0007346
1800003,ROUTE DE CHALAMONT,Meximieux,01800,4591162.3208373,518971.44887676
18100008,Avenue de Lattre de Tassigny,Vierzon,18100,4720500,207200
18100010,01 Route de Bourges,VIERZON,18100,4721500,210900
18100011,70 RUE LEO MERIGOT,VIERZON,18100,4722712.57674,205324.708161
18100015,11 rue du 11 novembre,VIERZON,18100,4722147.3011548,206528.97018218
18100016,7 rue Etienne Dolet,Vierzon,18100,4722200,206900
18100017,18 avenue du 19 mars 1962,Vierzon,18100,4723978.6394848,209204.74189544
18103001,1 Rue du Mouton,Vierzon,18100,4723100,208800
18110001,Route de Paris,SAINT-MARTIN-D'AUXIGNY,18110,4721054.78499,242521.747273
18130001,RUE DE L'ERMITAGE,DUN-SUR-AURON,18130,4688500,256900
18130002,14 route de Bourges,DUN-SUR-AURON,18130,4688900,256900
18140003,Route de Bourges,Sancergues,18140,4715691.878755,291102.20760407
18150001,34 rue jean comte,La Guerche-sur-l'Aubois,18150,4695873.982648,295674.59129094
18160001,ROUTE DE CHATEAUROUX,LIGNIèRES,18160,4675300,216900
18160002,ROUTE D'ISSOUDUN,CHEZAL BENOIT,18160,4683700,210900
18170001,avenue de l'Europe,Le Châtelet,18170,4664200,228400
18190001,Route de Levet,CHATEAUNEUF-SUR-CHER,18190,4686000,232800
18200001,93 Avenue du Général de Gaulle,Saint-Amand-Montrond,18200,4673035.1458896,249372.52949649
18200002,43 Rue de Juranville,Saint-Amand-Montrond,18200,4672600,250300
18200005,Route de Bourges,SAINT-AMAND-MONTROND,18200,4673600,249100
18200007,ROUTE DE CHARENTON,Saint-Amand-Montrond,18200,4672200,253200
18200009,Z.A. les Noix Brulées,Orval,18200,4672400,246100
18200011,Autoroute A71 - La GazonnièreSens Bourges – Clermond-Ferrand,FARGE ALLICHAMPS,18200,4675200,241600
18220001,17 route de bourges,LES AIX-D'ANGILLON,18220,4719540.3353381,256669.48514844
18230004,RD 2076 ROUTE DE VIERZON,Saint-Doulchard,18230,4712100,237000
18240001,Rue de Beaumont,Belleville-sur-Loire,18240,4750500,285200
18240004,"Les Fouchards, route des grands Prés, route de Cosne sur Loire",BOULLERET,18240,4741055.8750228,289964.2980287
18250002,Rue de Verdun,HENRICHEMONT,18250,4730000,251700
18300001,rue creuse,SANCERRE,18300,4733375.944,283207.867
18300006,220 ROUTE DE BOURGES,SANCERRE,18300,4732481.951378,282385.87922202
18300007,ROUTE DE MENETREOL,ST SATUR,18300,4733400,285600
18310003,2 RUE DU PARADIS,Graçay,18310,4714411.9839117,184802.04743654
18330001,32 route d'Auxerre,NEUVY-SUR-BARANGEON,18330,4731545,225574
18350001,Route de Blet,NéRONDES,18350,4699800,281800
18350003,21 RTE DE BOURGES,BLET,18350,4689600,272900
18370001,25 RUE DES GARENNES,Châteaumeillant,18370,4655500,220100
18390003,191 les Terres du fénestrelay,Saint-Germain-du-Puy,18390,4709600,244100
18390004,1 Place du 8 Mai 1945,Saint-germain-du-puy,18390,4709900,248900
18390005,ZI ROUTE DE LA CHARITE,Saint-Germain-du-Puy,18390,4709700,245100
18400001,ZAC DE LA VIGONNIERE LES BROSSES,Saint-Florent-sur-Cher,18400,4700500,226700
18400004,Rue Jean Moulin,SAINT-FLORENT-SUR-CHER,18400,4699600,224900
18410002,RD 940 Les Aubépins,ARGENT-SUR-SAULDRE,18410,4754900,244800
18500004,ROUTE DE BOURGES,MEHUN-SUR-YèVRE,18500,4714200,224300
18500006,A71 AIRE DE BOURGES MARMAGNE,MARMAGNE,18500,4709500,224300
18500007,A71Aire de Ste Thorette,Marmagne,18500,4709500,224000
18500008,AVENUE JEAN CHATELET,Mehun-sur-Yèvre,18500,4715016.13,221537.35
18520001,2 rue Agnès Sorel,AVORD,18520,4703200,264200
18570002,Rue des Acacias,La Chapelle-Saint-Ursin,18570,4706300,232400
18600001,ROUTE DE BOURGES,SANCOINS,18600,4683600,291400
18600003,Route de Saint Pierre Le Moutier,SANCOINS,18600,4683300,293800
18700001,AVENUE EUGENE CASELLA,Aubigny-sur-Nère,18700,4747500,242300
18700003,Avenue de Paris,AUBIGNY-SUR-NERE,18700,4749800,244100
18800001,PLACE DU CHAMP DE FOIRE,BAUGY,18800,4708200,272900
19000002,14 RUE DU DOCTEUR RAMON,TULLE,19000,4525800,174900
19000006,2 QUAI CONTINSOUZA,TULLE,19000,4527218.92408,177587.665476
19000008,12 AV ALSACE LORRAINE,TULLE,19000,4526170,175672
19100001,90 Avenue Abbé Jean Alvitre,BRIVE-LA-GAILLARDE,19100,4515300,150900
19100009,Impasse du Pilou,BRIVE-LA-GAILLARDE,19100,4515800,156300
19100010,147 Avenue Ribot,BRIVE-LA-GAILLARDE,19100,4516500,150400
19100011,86 Avenue Président John Kennedy,Brive-la-Gaillarde,19100,4516671,154590
19100014,Boulevard Brune,BRIVE-LA-GAILLARDE,19100,4515300,153600
19100015,112 Avenue Jacques et Bernadette Chirac ex Kennedy,BRIVE-LA-GAILLARDE,19100,4516700,155000
19100016,108 AVENUE PIERRE SEMARD,Brive-la-Gaillarde,19100,4515600,151800
19100017,90 AV RIBOT,Brive-la-Gaillarde,19100,4516500,151100
19110001,av victor hugo,BORT-LES-ORGUES,19110,4540410.32586,249992.356761
19110003,1160 BOULEVARD JEAN JAURES,BORT LES ORGUES,19110,4539317.6,249349.6
19120001,39 Avenue des Généraux Marbot,Altillac,19120,4497300,184900
19130001,15 av Général de Gaulle,Saint-Aulaire,19130,4523073,137255
19130002,AVENUE RAYMOND POINCARE,OBJAT,19130,4525900,141300
19130003,Route de Brive,OBJAT,19130,4524400,141500
19130004,Lieu-dit Bridal,Objat,19130,4524500,141300
19140001,Route de Limoges,UZERCHE,19140,4544000,156100
19140003,Lieu-dit les Paturaux,Uzerche,19140,4541736,158159
19150002,1 Avenue de Coulaud,Laguenne,19150,4524621,177323
19160001,BOULEVARD DU PENDANT,Neuvic,19160,4538400,226900
19170001,RUE DE LA REPUBLIQUE,Bugeat,19170,4559855,192571
19190001,RD 921,BEYNAT,19190,4512554.2414,172250.665476
19190002,RD15 LE BOURG,LE PESCHER,19190,4507120.2,173768.1
19200002,56 Avenue du Général Leclerc,USSEL,19200,4555700,230200
19200003,Route de Ponty,Ussel,19200,4554275,229749
19200006,8 Place de la Victoire,USSEL,19200,4555500,231600
19200007,8 AVENUE PIERRE SEMARD,Ussel,19200,4555638.9740201,231524.20027136
19210001,Avenue du 8 Mai 1945,LUBERSAC,19210,4543800,139700
19230001,55 Avenue du Midi,POMPADOUR,19230,4539300,137700
19240002,8 AV 11 NOVEMBRE,Varetz,19240,4519264,145208
19240003,CD N°9 RTE DU SAILLANT,ALLASSAC,19240,4525300,146100
19250001,84 Avenue Limousine,Meymac,19250,4553400,214800
19250003,RUE DU PAS REDON,MEYMAC,19250,4553200,214200
19250006,ROUTE DE TULLE,MEYMAC,19250,4547595.1,216092.5
19260002,Route d'Egletons,TREIGNAC,19260,4553300,180400
19270003,155 rue de la riviére,Donzenac,19270,4521900,152100
19270004,LA CROIX DE FER,Saint-Pardoux-l'Ortigier,19270,4531063.4037541,156254.61874608
19290002,rue de la Pierre Grosse,Sornac,19290,4566200,220200
19300001,Avenue Charles de Gaulle,ÉGLETONS,19300,4540194,204280
19300002,Avenue Charles de Gaulle,ÉGLETONS,19300,4540200,204200
19300003,CHAULAUDRE,Égletons,19300,4539800,203600
19316001,"14,rue louis taurisson",BRIVE-LA-GAILLARDE,19100,4514500,148300
19330002,Lieu-dit La Chapelle,Saint-Mexant,19330,4528398,165828
19340002,STATION TOTAL CONTACT EYGURANDE - RN 89,EYGURANDE,19340,4564600,244500
19340003,Viaduc du Chavanon,Merlines,19340,4562400,248100
19350002,LASCHAMPS,Chabrignac,19350,4531683.1661467,133697.71188773
19360002,215 Route de Rochelongue,COSNAC,19360,4511600,156000
19360003,285 AVENUE JEAN BOUNIE,MALEMORT,19360,4517800,159700
19400005,"25, avenue des XAINTRIES",ARGENTAT,19400,4509100,194100
19400006,LIEU DIT MOULIN BAS,ARGENTAT SUR DORDOGNE,19400,4509200,193100
19460002,42 route nationale 120,NAVES,19460,4531600,177000
19490002,la chapeloune,STE FORTUNADE,19490,4519600,177400
19500002,La Peyrague Route de Collonges D38,Meyssac,19500,4505600,166900
19510002,AUTOROUTE A20 - AIRE DE PORTE DE CORREZE,MASSERET,19510,4554068,152039
19550001,65 GRAND'RUE,SOURSAC,19550,4527537.0825651,220128.66038764
19600001,Les Combettes,Ussac,19270,4519500,154200
19600003,Lieu-dit La Croix-Blanche,Nespouls,19600,4503300,150300
19600004,AUTOROUTE A89,SAINT PANTALEON DE L'ARCHE,19600,4516055.2290935,143982.00337318
1960001,Chemin de Bellevue,PERONNAS,01960,4618200,521400
1960005,50 RUE DES ACACIAS,SERVAS,01960,4612800,516300
1960006,148 AVENUE DE LYON,Péronnas,01960,4619100,521100
19700001,Avenue Jean Vinatier,SEILHAC,19700,4536779,171550
19800004,15 ROUTE NATIONALE,EYREIN,19800,4534300,193400
19800005,AIRE DE LA CORREZE - AUTOROUTE A8,Vitrac-sur-Montane,19800,4535945.71,193726.25
19800007,1 RD 1089,GIMEL LES CASCADES,19800,4531748.1,183908.8
1980001,63 Rue du Bugey,LOYETTES,01360,4577900,521300
20000002,Route du Bord de Mer,Ajaccio,20090,4193336,874403
20000006,Aspretto,AJACCIO,20000,4192900,876500
20000007,65 COURS LUCIEN BONAPARTE,AJACCIO,20000,4191078.61872,872151.667262
2000002,ZAC ILE DE FRANCE,LAON,02000,4954800,361600
2000003,16 RUE FERNAND CHRIST,LAON,02000,4957005.31713,360820.562241
2000005,97 Avenue Charles de Gaulle,Laon,02000,4956900,364600
2000007,16 Boulevard Pierre Brossolette,Laon,02000,4957000,362100
2000008,rue Jean Jaures,CHAMBRY,02000,4958700,364900
2000009,167 Avenue Pierre Mendès France,Laon,02000,4958257.0669759,364425.13545677
2000011,ZAC DU CHAMP DU ROY,Laon,02000,4957100,365500
2000014,rue du docteur menu,LAON,02000,4956410.9138543,364693.22172571
20090001,Boulevard Louis Campi,Ajaccio,20090,4194385,875484
20090002,Quartier St Joseph,Ajaccio,20090,4193331.973,875493.22
20090004,avenue napoleon III,AJACCIO,20000,4192500,873400
20090007,Route Campo Dell'Oro Col d'Aspretto,Ajaccio,20090,4192900,876200
20090011,BODICCIONE,Ajaccio,20090,4193484,874775
20090014,109 Cours Napoleon,Ajaccio,20000,4193200,874000
20090015,Avenue du Président Kennedy - HLM Bat P,Ajaccio,20090,4193100,873500
20100001,Place Saint Damien,Sartène,20100,4161900,896800
20100003,ZI RIZZANESE,Sartène,20100,4164900,894500
20100005,Ld bellagamba,SARTENE,20100,4162100,897300
20110003,San Giuseppu,Propriano,20110,4167100,891300
20110006,4 Quartier Saint Joseph,Propriano,20110,4167196.6,890876.8
20111001,Tiuccia,Casaglione,20111,4206200,874100
20113001,Marinca - RD 157,Olmeto,20113,4169741,889670
20113002,1 ROUTE DE BARACCI,OLMETO,20113,4171600,891500
20115001,Hotel des Calanches - L'ARBAGGIO SARL,Piana,20115,4223700,863600
20118001,Résidence de la Plage - RD 81,SAGONE,20118,4211700,869200
20129001,SUARALTA,BASTELICACCIA,20129,4192400,882500
20130002,Rue de la République,CARGESE,20130,4213400,859800
20131001,RTE N 196  LANCCIATO PADULELLI,PIANOTTOLI-CALDARELLO,20131,4149182.5740818,905520.46575316
20131002,Station TOTAL - RN 196,PIANOTTOLI-CALDARELLO,20131,4149185.4902513,905559.39368657
20137004,Station TOTAL La Trinité - RN 198 - Pitrera,PORTO-VECCHIO,20137,4163489.5582317,929420.40547291
20137005,Route de Bonifacio,Porto-Vecchio,20137,4157100,927300
20137006,route de bastia,Porto-Vecchio,20137,4161400,928000
20137007,Station TOTAL - Quartier La Poretta,PORTO-VECCHIO,20137,4160200,927600
20137008,358 San Cipriano,Lecci,20137,4163900,933600
20137009,Les 4 Chemins BP115,Porto-Vecchio,20137,4159800,927600
20137010,Route de bonifacio BP115,Porto-Vecchio,20137,4157844.2439722,927469.32854278
20140001,RTE N 196,Petreto-Bicchisano,20140,4178547,897933
20144002,LIEUDIT CAVO ZONZA,Zonza,20144,4169900,934500
20144003,LIEU DIT MOLENDINU,ste lucie de porto vecchio,20144,4170000,934800
20145001,RN 198 - Solenzara,Sari-Solenzara,20145,4184900,940000
20145004,RN T 10,Solenzara,20145,4185788.64,936422.22
20147001,1 Trajinu,Serriera,20147,4228900,870000
20148001,Noce,COZZANO,20148,4193500,915800
20153003,RD 87,GUITERA LES BAINS,20153,4190040.4101832,909745.15760268
20156001,PORTO POLLO,Serra-di-Ferro,20156,4170911,879260
20160001,Cours Joseph Colonna,vico,20160,4216700,879900
20166002,Station TOTAL - Relais du Rupione,PIETROSELLA,20166,4183500,877900
20166004,CTRE COMMERCIAL BENISTA,GROSSETO-PRUGNA,20166,4188700,880800
20166005,Veta Porticcio,PORTICCIO,20166,4189800,881000
20166006,Les Marines de Porticcio - Commune de Grosseto-Prugna,PORTICCIO,20166,4188730,880770
20167003,mezzavia centre rn 194,AJACCIO,20090,4195300,878200
20167004,Route de Sagone,ALATA,20167,4196500,878200
20167005,RD 31 lieu dit Manicola Vecchia,AJACCIO,20090,4195100,878000
20167008,"Gare de Mezzana - Lieu-dit 'Saint Pierre, T20",Sarrola-Carcopino,20167,4197962.0445374,883383.448204
20167010,N194 Route de Mezzavia,Ajaccio,20167,4195000,876900
20167012,RT 20,Sarrola-Carcopino,20167,4199591.27,882765.88
20167013,PARC D'ACTIVITE DE LA GRAVONA,TAVACO,20167,4201791.0183702,889066.37558054
20169002,sennola,BONIFACIO,20169,4139100,916500
20169003,Cala Longa,Bonifacio,20169,4139200,916600
20170002,Allée des chênes,Levie,20170,4170597.9338763,912893.31952928
20189001,La Rocade Finosello,AJACCIO,20000,4194279.05963,875250.27656
20189002,VIGNETTA ROUTE DE CAMPO DELL ORO BP580,Ajaccio,20090,4192700,878400
20190002,D 83,Santa-Maria-Siché,20190,4187800,898700
20200006,37 ROUTE DU CAP,SAN-MARTINO-DI-LOTA,20200,4272858.526,945947.796
20200008,21 Rue Commandant Lucé de Casabianca,Bastia,20200,4270400,945300
20200014,9 ROUTE DU CAP,VILLE DE PIETRABUGNIO,20200,4271166.1756241,945429.59899902
20200016,rond point du fango avenue jean zuccarelli,Bastia,20200,4270358.1401618,944219.35452675
20213004,Rt10,Penta-di-Casinca,20213,4244500,950800
20213005,Lieu-dit Querciolo,Sorbo-Ocagnano,20213,4248700,948000
20213007,FOLELLI,PENTA DI CASINCA,20213,4244623.3267193,950772.97779457
20215001,ARENA,Vescovato,20215,4250000,946600
20217001,Route Calvi,Saint-Florent,20217,4267300,930200
20217004,"36, rue principale",SAINT-FLORENT,20217,4268100,930400
20217005,Route de Patrimonio,Saint-Florent,20217,4268500,930700
20218001,RT 20,Ponte-leccia,20218,4246700,920900
20218004,R.T 30,Ponte-Leccia,20218,4246300,920500
20218007,RT20,Ponte Leccia,20218,4243518.7623916,929976.53603329
20218008,rond point de ponte leccia,Ponte-Leccia,20218,4246274,920667
20218009,RT 20,PONTE LECCIA,20218,4246000,920700
20219003,RT 20,TATTONE,20219,4217200,917000
20220001,36 Avenue Paul Doumer,L'Île-Rousse,20220,4263200,894400
20220002,"29, Ave Pdt Paul Doumer",L'ÎLE-ROUSSE,20220,4263200,894500
20220003,8 Avenue Paul DOUMER,L'Île-Rousse,20220,4263200,894100
20220006,RN 197,ALGAJOLA,20220,4260900,887500
20221001,T 10,PRUNETE,20221,4232500,953900
20222001,CAMPINCA,Brando,20222,4276500,946900
20224001,Station TOTAL,Calacuccia,20224,4233399,900872
20228005,Marine de Santa Severa,Luri,20228,4288743.4999683,947293.1760995
20230003,STATION LUISI,Poggio-Mezzana,20230,4240000,953000
20230006,RN 198,San-Nicolao,20230,4237206.6050321,952976.40167823
20230008,Rn 198 Alistro,San-Giuliano,20230,4231426.485904,948907.25133984
20230011,ALISTRO,SAN GIULIANO,20230,4225900,954700
20235001,Ponte Novu,Castello-di-Rostino,20235,4248820,928306
20240001,520 Avenue du 9 Septembre,Ghisonaccia,20240,4201351.1447946,940397.08675736
20240002,Station TOTAL - BP 35 - RN 198,Ghisonaccia,20240,4202100,940900
20240003,TRAVO,Ventiseri,20240,4191600,939300
20240004,1680 avenue du 9 Septembre - Lotissement Feminiccia - RN 198,GHISONACCIA,20240,4202200,941100
20240005,RN 198,Ghisonaccia,20240,4201700,940600
20243001,Lieu-Dit Migliacciaro,PRUNELLI-DI-FIUMORBO,20243,4199868.57757,940286
20245002,ACHIARELLO ROUTE DE PORTO,GALERIA,20245,4241000,868700
