collecte_le,carburant,prix_eur,maj_officielle,station_id,adresse,ville
import-historique-2016,SP98,1.314,2016-08-21T05:08:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.314,2016-08-22T06:08:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.314,2016-08-22T11:08:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.314,2016-08-22T12:08:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.334,2016-08-23T05:08:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.334,2016-08-24T05:08:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.339,2016-08-25T05:08:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.339,2016-08-26T12:08:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.339,2016-08-29T11:08:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.339,2016-08-30T11:08:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.341,2016-08-31T11:08:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.334,2016-09-02T11:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.321,2016-09-05T10:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.331,2016-09-06T10:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.338,2016-09-07T04:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.338,2016-09-12T01:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.334,2016-09-13T11:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.341,2016-09-14T12:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.338,2016-09-15T01:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.338,2016-09-16T13:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.341,2016-09-19T11:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.341,2016-09-20T11:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.337,2016-09-21T11:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.337,2016-09-22T13:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.337,2016-09-23T13:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.342,2016-09-26T01:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.344,2016-09-29T15:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.337,2016-09-30T12:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.337,2016-10-03T10:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.339,2016-10-03T11:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.347,2016-10-04T11:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.351,2016-10-05T01:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.357,2016-10-06T01:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.364,2016-10-07T01:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.368,2016-10-08T01:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.368,2016-10-10T02:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.368,2016-10-10T03:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.374,2016-10-11T01:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.374,2016-10-11T12:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.379,2016-10-12T02:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.384,2016-10-12T04:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.379,2016-10-13T01:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.384,2016-10-13T04:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.384,2016-10-17T10:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.384,2016-10-18T17:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.384,2016-10-19T14:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.384,2016-10-20T02:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.377,2016-10-21T11:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.377,2016-10-24T11:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.383,2016-10-25T10:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.383,2016-10-26T03:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.383,2016-10-26T11:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.374,2016-10-28T01:10:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.381,2016-11-01T13:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.378,2016-11-03T01:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.372,2016-11-05T02:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.372,2016-11-07T17:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.367,2016-11-08T13:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.367,2016-11-09T01:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.361,2016-11-10T13:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.361,2016-11-11T11:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.357,2016-11-15T11:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.354,2016-11-16T16:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.353,2016-11-17T09:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.353,2016-11-21T12:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.351,2016-11-22T11:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.353,2016-11-23T13:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.357,2016-11-24T10:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.361,2016-11-25T12:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.359,2016-11-28T17:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.361,2016-11-30T12:11:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.368,2016-12-01T23:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.368,2016-12-02T13:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.371,2016-12-03T01:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.374,2016-12-03T03:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.377,2016-12-05T03:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.379,2016-12-06T10:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.382,2016-12-07T04:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.394,2016-12-08T11:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.407,2016-12-13T01:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.407,2016-12-13T18:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.407,2016-12-15T06:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.407,2016-12-15T08:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.408,2016-12-15T15:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.404,2016-12-16T05:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.404,2016-12-16T12:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.404,2016-12-16T17:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.404,2016-12-19T12:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.409,2016-12-20T05:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.414,2016-12-21T05:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.414,2016-12-21T11:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.418,2016-12-22T05:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.419,2016-12-23T05:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.419,2016-12-23T19:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.421,2016-12-24T05:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.421,2016-12-25T05:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.421,2016-12-26T05:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.421,2016-12-27T10:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.421,2016-12-28T02:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.421,2016-12-28T03:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.421,2016-12-29T03:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.424,2016-12-30T02:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2016,SP98,1.431,2016-12-31T02:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.244,2017-01-01T02:08:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.241,2017-01-04T02:21:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.243,2017-01-05T02:37:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.243,2017-01-05T02:58:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.243,2017-01-06T01:08:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.243,2017-01-07T02:27:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.247,2017-01-10T05:55:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.245,2017-01-11T05:34:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.241,2017-01-12T05:49:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-01-13T05:47:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-01-14T05:52:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-01-15T05:47:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-01-16T05:55:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.234,2017-01-17T05:53:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.234,2017-01-18T05:56:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.233,2017-01-19T01:25:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.233,2017-01-20T18:40:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.227,2017-01-21T05:58:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.227,2017-01-22T05:54:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.227,2017-01-23T05:52:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.227,2017-01-24T05:57:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-01-25T05:35:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-01-26T08:41:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-01-28T05:55:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-01-29T05:55:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-01-30T05:43:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-01-31T01:12:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-01-31T02:16:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-02-01T02:30:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-02-01T05:59:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-02-02T02:05:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-02-02T05:56:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.227,2017-02-03T05:43:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.227,2017-02-04T05:46:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.230,2017-02-06T01:38:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.235,2017-02-07T06:00:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.235,2017-02-07T11:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.234,2017-02-08T05:59:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.234,2017-02-08T10:55:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.234,2017-02-09T06:04:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.234,2017-02-09T10:27:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.234,2017-02-10T05:50:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-02-11T05:40:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-02-12T05:44:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.234,2017-02-13T01:21:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-02-14T01:32:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-02-14T11:09:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.236,2017-02-15T01:33:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.239,2017-02-15T02:49:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-02-17T01:01:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-02-17T05:46:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-02-17T10:43:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.234,2017-02-21T05:51:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.234,2017-02-21T10:53:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-02-22T10:25:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-02-23T14:02:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-02-24T05:45:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-02-24T10:42:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-02-26T05:50:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-02-27T01:37:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.240,2017-02-27T03:43:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.237,2017-03-01T05:37:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.234,2017-03-02T05:57:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-03-07T05:40:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-03-08T05:48:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-03-09T05:28:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.231,2017-03-10T05:42:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.224,2017-03-10T10:37:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.217,2017-03-14T10:38:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.217,2017-03-15T10:29:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.212,2017-03-16T15:58:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.207,2017-03-17T00:55:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.197,2017-03-20T10:27:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.192,2017-03-21T16:19:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.192,2017-03-22T10:31:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.192,2017-03-23T05:33:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.191,2017-03-23T10:30:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.191,2017-03-24T05:32:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.191,2017-03-25T05:33:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.191,2017-03-26T05:32:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.191,2017-03-27T05:34:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.183,2017-03-27T10:34:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.189,2017-04-03T22:41:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.196,2017-04-04T02:06:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.197,2017-04-05T08:24:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.197,2017-04-06T05:41:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.197,2017-04-06T07:38:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.204,2017-04-07T05:37:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.206,2017-04-08T10:31:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.206,2017-04-09T05:39:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.213,2017-04-09T23:56:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.215,2017-04-11T05:38:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.215,2017-04-11T10:38:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.215,2017-04-12T01:27:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.220,2017-04-12T10:54:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.221,2017-04-13T05:43:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.221,2017-04-13T11:05:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.221,2017-04-18T05:39:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.222,2017-04-18T10:21:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.222,2017-04-18T15:37:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.222,2017-04-19T14:48:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.225,2017-04-20T05:35:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.223,2017-04-21T05:50:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.222,2017-04-22T05:37:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.222,2017-04-24T10:43:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.222,2017-04-24T12:16:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.222,2017-04-24T18:49:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.221,2017-04-25T11:16:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.217,2017-04-26T01:46:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.217,2017-04-26T10:15:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.214,2017-04-26T11:32:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.214,2017-04-27T08:43:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.214,2017-04-27T10:32:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.209,2017-04-27T12:31:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.207,2017-04-28T01:43:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.201,2017-04-29T03:05:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.201,2017-04-29T05:48:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.199,2017-05-02T10:29:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.199,2017-05-03T17:05:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.196,2017-05-04T01:03:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.196,2017-05-04T05:34:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.192,2017-05-05T05:49:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.182,2017-05-06T05:50:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.182,2017-05-07T05:50:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.177,2017-05-10T05:38:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.167,2017-05-13T05:41:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
import-historique-2017,Gazole,1.167,2017-05-14T05:38:00,59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul
